ID,FINE_ART_Scholarship _19/FAL,CLASS_19/FAL,ALTCUM_GPA_19_FAL,FINE_ARTS_Scholarship _19/FAL,MAJOR_FIXED_19/FAL,RETURN_BIN_19/FAL,Role_19/FAL,SPORT_19/FAL,Sport_19/FAL,FINE_ART_Scholarship _20/SPR,CLASS_20/SPR,ALTCUM_GPA_20/SPR,FINE_ARTS_Scholarship _20/SPR,MAJOR_FIXED_20/SPR,RETURN_BIN_20/SPR,Role_20/SPR,SPORT_20/SPR,Sport_20/SPR,FINE_ART_Scholarship _20/FAL,CLASS_20/FAL,ALTCUM_GPA_20/FAL,FINE_ARTS_Scholarship _20/FAL,MAJOR_FIXED_20/FAL,RETURN_BIN_20/FAL,Role_20/FAL,SPORT_20/FAL,Sport_20/FAL,FINE_ART_Scholarship _21/SPR,CLASS_21/SPR,ALTCUM_GPA_21/SPR,FINE_ARTS_Scholarship _21/SPR,MAJOR_FIXED_21/SPR,RETURN_BIN_21/SPR,Role_21/SPR,SPORT_21/SPR,Sport_21/SPR,FINE_ART_Scholarship _21/FAL,CLASS_21/FAL,ALTCUM_GPA_21/FAL,FINE_ARTS_Scholarship _21/FAL,MAJOR_FIXED_21/FAL,RETURN_BIN_21/FAL,Role_21/FAL,SPORT_21/FAL,Sport_21/FAL,FINE_ART_Scholarship _22/SPR,CLASS_22/SPR,ALTCUM_GPA_22/SPR,FINE_ARTS_Scholarship _22/SPR,MAJOR_FIXED_22/SPR,RETURN_BIN_22/SPR,Role_22/SPR,SPORT_22/SPR,Sport_22/SPR,FINE_ART_Scholarship _22/FAL,CLASS_22/FAL,ALTCUM_GPA_22/FAL,FINE_ARTS_Scholarship _22/FAL,MAJOR_FIXED_22/FAL,RETURN_BIN_22/FAL,Role_22/FAL,SPORT_22/FAL,Sport_22/FAL,FINE_ART_Scholarship _23/SPR,CLASS_23/SPR,ALTCUM_GPA_23/SPR,FINE_ARTS_Scholarship _23/SPR,MAJOR_FIXED_23/SPR,RETURN_BIN_23/SPR,Role_23/SPR,SPORT_23/SPR,Sport_23/SPR,FINE_ART_Scholarship _23/FAL,CLASS_23/FAL,ALTCUM_GPA_23/FAL,FINE_ARTS_Scholarship _23/FAL,MAJOR_FIXED_23/FAL,RETURN_BIN_23/FAL,Role_23/FAL,SPORT_23/FAL,Sport_23/FAL,FINE_ART_Scholarship _24/SPR,CLASS_24/SPR,ALTCUM_GPA_24/SPR,FINE_ARTS_Scholarship _24/SPR,MAJOR_FIXED_24/SPR,RETURN_BIN_24/SPR,Role_24/SPR,SPORT_24/SPR,Sport_24/SPR,FINE_ART_Scholarship _24/FAL,CLASS_24/FAL,ALTCUM_GPA_24/FAL,FINE_ARTS_Scholarship _24/FAL,MAJOR_FIXED_24/FAL,RETURN_BIN_24/FAL,Role_24/FAL,SPORT_24/FAL,Sport_24/FAL,FINE_ART_Scholarship _25/SPR,CLASS_25/SPR,ALTCUM_GPA_25/SPR,FINE_ARTS_Scholarship _25/SPR,MAJOR_FIXED_25/SPR,RETURN_BIN_25/SPR,Role_25/SPR,SPORT_25/SPR,Sport_25/SPR,ETHNICITY,RACE,RACE2,RACE3,GENDER,BIRTH_DATE,START_TERM,FIRST_GEN,RETURN?,RETURN_BIN,CONDITIONAL_ADMITS,PELL,ADMIT_STATUS,STA_FED_COHORT_GROUP,STATE,GRADS,PRIMARY_MAJOR,Membrshp Start Dt,Membrshp End Dt,years_org,SPORT_COUNT,INSTATE,RETENTION_BIN,INSTATE_BIN,PERSISTANCE_SO_JR_BIN,PERSISTANCE_JR_SR_BIN,ETHNICITY_BIN,RACE_BIN,GENDER_BIN,CONDITIONAL_ADMITS_BIN,FOOTBALL_BIN,FINAL_GPA,ATHLETE_BIN
430743,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AWRE,M Wrestling,,FR,2.623,NO,UND,0,Varsity,AWRE,M Wrestling,,FR,2.515,NO,UND,0,Varsity,AWRE,M Wrestling,,SO,2.663,NO,UND,1,Varsity,AWRE,M Wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,AS,WH,,M,8/8/2001,20/FAL,NO,Left,1,NO,NO,FR,20-21,FL,,UND,8/1/2020,5/1/2022,1.75,1,Out of State,0,1,1,,0,0,0,0,0,2.663,1
430831,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AWRE,M Wrestling,,FR,2.76,NO,SSI,0,Varsity,AWRE,M Wrestling,,FR,2.456,NO,EXSCI,0,Varsity,AWRE,M Wrestling,,SO,2.154,NO,EXSCI,1,Varsity,AWRE,M Wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,2/27/2002,20/FAL,NO,Left,1,NO,NO,FR,20-21,CA,,EXSCI,8/1/2020,5/1/2022,1.75,1,Out of State,0,1,1,,0,0,0,0,0,2.154,1
430855,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AFBA,Football,,FR,1.009,NO,UND,0,Varsity,AFBA,Football,,FR,1.881,NO,UND,1,Varsity,AFBA,Football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,9/29/2002,20/FAL,NO,Left,1,NO,NO,FR,20-21,CO,,UND,8/1/2020,12/1/2021,1.33,1,Out of State,1,1,,,0,0,0,0,1,1.881,1
431818,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AFBA,Football,,FR,2.06,NO,SSI,0,Varsity,AFBA,Football,,FR,2.324,NO,SSI,0,Varsity,AFBA,Football,,SO,2.418,NO,AGR,0,Varsity,AFBA,Football,,SO,2.329,NO,AGR,0,Varsity,AFBA,Football,,JR,2.369,NO,AGR,0,Varsity,AFBA,Football,,SR,2.538,NO,AGR,0,Varsity,AFBA,Football,,SR,2.555,NO,AGR,1,Varsity,AFBA,Football,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,8/29/2002,20/FAL,NO,Graduated,0,NO,YES,FR,20-21,NE,YES,AGR,8/1/2020,,,1,In State,0,0,0,0,0,0,0,0,1,2.555,1
431841,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMIT,M Indoor Track,,FR,2.86,NO,PEHTH,0,Member,AMIT,M Indoor Track,,FR,2.763,NO,PEHTH,0,Member,AMIT,M Indoor Track,,SO,2.828,NO,EXSCI,0,Member,AMIT,M Indoor Track,,SO,2.904,NO,EXSCI,0,Member,AMIT,M Indoor Track,,JR,3.011,NO,EXSCI,0,Member,AMIT,M Indoor Track,,JR,2.91,NO,EXSCI,1,Member,AMIT,M Indoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,BL,,,M,1/17/2002,20/FAL,NO,Left,1,NO,YES,FR,20-21,TX,,EXSCI,11/1/2021,6/1/2023,1.58,1,Out of State,0,1,0,1,0,1,0,0,0,2.91,1
432231,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AFBA,Football,,FR,1.315,NO,HIS,0,Varsity,AFBA,Football,,FR,2.222,NO,HIS,0,Varsity,AFBA,Football,,SO,2.274,NO,HIS,0,Varsity,AFBA,Football,,SO,2.558,NO,EXSCI,1,Varsity,AFBA,Football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,AN,WH,,M,6/11/2002,20/FAL,NO,Left,1,NO,YES,FR,20-21,TX,,EXSCI,8/1/2020,12/1/2022,2.33,1,Out of State,0,1,1,,0,0,0,0,1,2.558,1
432367,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AFBA,Football,,FR,2.385,NO,GRD,0,Varsity,AFBA,Football,,FR,2.2,NO,GRD,1,Varsity,AFBA,Football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,BL,WH,,M,4/25/2001,20/FAL,NO,Left,1,NO,YES,FR,20-21,CO,,GRD,8/1/2020,12/1/2021,1.33,1,Out of State,1,1,,,0,0,0,0,1,2.2,1
433084,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWRE,M Wrestling,,FR,1.807,NO,EGR,0,Member,AWRE,M Wrestling,,FR,2.754,NO,EGR,0,Member,AWRE,M Wrestling,,SO,2.695,NO,EGR,0,Member,AWRE,M Wrestling,,SO,2.698,NO,EGR,0,Member,AWRE,M Wrestling,,JR,2.812,NO,EGR,0,Member,AWRE,M Wrestling,,JR,2.492,NO,EGR,0,Member,AWRE,M Wrestling,,SR,2.3,NO,EGR,0,Member,AWRE,M Wrestling,,SR,2.454,NO,EGR,1,Member,AWRE,M Wrestling,,,,,,,,,,NHS,WH,,,M,9/18/2001,20/FAL,NO,Graduated,0,NO,NO,FR,20-21,GA,YES,EGR,8/1/2020,12/16/2020,0.38,1,Out of State,0,1,0,0,0,0,0,0,0,2.454,1
433349,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AWRE,M Wrestling,,FR,1.1,NO,EGR,0,Varsity,AWRE,M Wrestling,,FR,1.764,NO,EGR,0,Varsity,AWRE,M Wrestling,,SO,2.163,NO,EGR,1,Varsity,AWRE,M Wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,AS,HP,WH,M,6/13/2002,20/FAL,NO,Left,1,NO,NO,FR,20-21,HI,,EGR,8/1/2020,5/1/2022,1.75,1,Out of State,0,1,1,,0,0,0,0,0,2.163,1
433411,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWRE,M Wrestling,,FR,3.015,NO,SOC,0,Member,AWRE,M Wrestling,,FR,3.015,NO,SOC,1,Member,AWRE,M Wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,8/14/2001,20/FAL,NO,Left,1,NO,NO,FR,20-21,NE,,SOC,8/1/2020,6/1/2021,0.83,1,In State,1,0,,,0,0,0,0,0,3.015,1
433515,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMIT,M Indoor Track,,FR,2.8,NO,UND,0,Member,AMIT,M Indoor Track,,FR,2.573,NO,UND,0,Member,AMIT,M Indoor Track,,SO,2.5,NO,EXSCI,0,Member,AMIT,M Indoor Track,,SO,2.304,NO,EXSCI,0,Member,AMIT,M Indoor Track,,JR,2.439,NO,BUS,0,Member,AMIT,M Indoor Track,,JR,2.61,NO,BUS,0,Member,AMIT,M Indoor Track,,SR,2.648,NO,BUS,1,Member,AMIT,M Indoor Track,,,,,,,,,,,,,,,,,,,NHS,BL,,,M,10/31/2001,20/FAL,NO,Graduated,0,NO,YES,FR,20-21,NE,YES,BUS,11/1/2020,6/1/2024,3.58,1,In State,0,0,0,0,0,1,0,0,0,2.648,1
433988,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWRE,M Wrestling,,FR,3.1,NO,PHI,0,Member,AWRE,M Wrestling,,FR,2.822,NO,ENG,0,Member,AWRE,M Wrestling,,SO,2.442,NO,ENG,0,Member,AWRE,M Wrestling,,SO,2.534,NO,ENG,0,Member,AWRE,M Wrestling,,JR,2.706,NO,ENG,0,Member,AWRE,M Wrestling,,JR,2.759,NO,ENG,0,Member,AWRE,M Wrestling,,SR,2.782,NO,ENG,0,Member,AWRE,M Wrestling,,,,,,,,,,,SR,2.8,NO,ENG,1,Member,AWRE,M Wrestling,NHS,BL,,,M,7/9/2002,20/FAL,NO,Graduated,0,NO,YES,FR,20-21,TX,YES,ENG,8/1/2020,5/1/2024,3.75,1,Out of State,0,1,0,0,0,1,0,0,0,2.8,1
434509,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AWTR,W Outdoor Track,,FR,1.623,NO,HSI,0,Varsity,AWTR,W Outdoor Track,,FR,1.852,NO,HSI,1,Varsity,AWTR,W Outdoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,7/24/2001,20/FAL,NO,Left,1,NO,NO,FR,20-21,AR,,HSI,11/1/2020,12/1/2021,1.08,1,Out of State,1,1,,,0,0,1,0,0,1.852,1
434088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AFBA,Football,,FR,3.547,NO,UND,0,Varsity,AFBA,Football,,SO,3.531,NO,EGR,0,Varsity,AFBA,Football,,JR,3.706,NO,EGR,0,Varsity,AFBA,Football,,JR,3.773,NO,EGR,0,Varsity,AFBA,Football,,SR,3.817,NO,EGR,0,Varsity,AFBA,Football,,SR,3.845,NO,EGR,1,Varsity,AFBA,Football,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,2/9/2002,21/SPR,NO,Graduated,0,NO,YES,NT,,NE,YES,EGR,8/1/2021,5/1/2023,1.75,1,In State,0,0,0,0,0,0,1,0,1,3.845,1
440935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,ATEN,M Tennis,,FR,2.377,NO,BUS,0,Varsity,ATEN,M Tennis,,FR,2.507,NO,BUS,0,Varsity,ATEN,M Tennis,,SO,2.783,NO,BUS,0,Varsity,ATEN,M Tennis,,JR,2.63,NO,BUS,0,Varsity,ATEN,M Tennis,,JR,2.636,NO,BUS,0,Varsity,ATEN,M Tennis,,SR,2.766,NO,BUS,0,Varsity,ATEN,M Tennis,,SR,2.881,NO,BUS,1,Varsity,ATEN,M Tennis,,,,,,,,,,,,,,M,8/1/2001,21/SPR,NO,Graduated,0,NO,NO,FR,,,YES,BUS,1/17/2021,6/1/2024,3.37,1,Out of State,0,1,0,0,0,1,0,0,0,2.881,1
446065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AWTR,W Outdoor Track,,FR,3.188,NO,BUS,0,Varsity,AWTR,W Outdoor Track,,SO,2.816,NO,BUS,0,Varsity,AWTR,W Outdoor Track,,JR,2.763,NO,HSI,0,Varsity,AWTR,W Outdoor Track,,JR,2.842,NO,HSI,0,Varsity,AWTR,W Outdoor Track,,SR,2.816,NO,HSI,0,Varsity,AWTR,W Outdoor Track,,SR,2.743,NO,HSI,0,Varsity,AWTR,W Outdoor Track,,SR,2.758,NO,HSI,1,Varsity,AWTR,W Outdoor Track,,,,,,,,,,NHS,BL,,,F,5/16/2003,21/SPR,NO,Graduated,0,NO,NO,FR,,NE,YES,HSI,9/1/2021,5/1/2024,2.67,1,In State,0,0,0,0,0,1,1,0,0,2.758,1
189158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,0,,,,,SO,3.833,YES,MUS,0,,,,,SO,3.812,YES,MUS,0,,,,,JR,3.872,YES,NRES,0,,,,,SR,3.893,YES,NRES,0,,,,,SR,3.889,YES,NRES,0,,,,,SR,3.87,YES,NRES,0,,,,,SR,3.832,YES,NRES,1,,,,NHS,WH,,,M,9/16/2003,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,NRES,,,,0,In State,0,0,0,0,0,0,0,0,0,3.832,0
283153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMIT,M Indoor Track,,SO,3.1,NO,EXSCI,0,Member,AMIT,M Indoor Track,,SO,3.229,NO,EXSCI,0,Member,AMIT,M Indoor Track,,JR,3.398,NO,EXSCI,0,Member,AMIT,M Indoor Track,,JR,3.23,NO,EXSCI,0,Member,AMIT,M Indoor Track,,SR,3.359,NO,EXSCI,0,Member,AMIT,M Indoor Track,,SR,3.37,NO,EXSCI,0,Member,AMIT,M Indoor Track,,SR,3.387,NO,EXSCI,1,Member,AMIT,M Indoor Track,NHS,WH,,,M,7/23/2002,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,EXSCI,9/1/2021,6/1/2023,1.75,1,In State,0,0,0,0,0,0,0,0,0,3.387,1
283572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AWTR,W Outdoor Track,,FR,4,NO,HSI,1,Varsity,AWTR,W Outdoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,7/10/2003,21/FAL,NO,Left,1,NO,NO,FR,21-22,NE,,HSI,9/1/2021,5/1/2022,0.66,1,In State,1,0,,,0,0,1,0,0,4,1
291238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMIT,M Indoor Track,,FR,3.586,NO,HSI,0,Member,AMIT,M Indoor Track,,SO,3.463,NO,HSI,0,Member,AMIT,M Indoor Track,,JR,3.642,NO,HSI,0,Member,AMIT,M Indoor Track,,JR,3.681,NO,HSI,0,Member,AMIT,M Indoor Track,,SR,3.718,NO,HSI,0,Member,AMIT,M Indoor Track,,SR,3.708,NO,HSI,0,Member,AMIT,M Indoor Track,,SR,3.741,NO,HSI,1,Member,AMIT,M Indoor Track,NHS,WH,,,M,12/23/2002,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,SD,YES,HSI,11/1/2024,,,1,Out of State,0,1,0,0,0,0,0,0,0,3.741,1
295843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ABSA,Baseball,,SO,3.54,NO,ECO,0,Member,ABSA,Baseball,,SO,3.539,NO,ECO,0,Member,ABSA,Baseball,,JR,3.57,NO,ECO,0,Member,ABSA,Baseball,,JR,3.571,NO,ECO,0,Member,ABSA,Baseball,,SR,3.671,NO,ECO,0,Member,ABSA,Baseball,,SR,3.715,NO,ECO,0,Member,ABSA,Baseball,,SR,3.722,NO,ECO,1,Member,ABSA,Baseball,NHS,WH,,,M,6/10/2003,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,AZ,YES,ECO,9/1/2021,1/1/2023,1.33,1,Out of State,0,1,0,0,0,0,0,0,0,3.722,1
296254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AMIT,M Indoor Track,,FR,3.681,NO,UND,0,Varsity,AMIT,M Indoor Track,,SO,3.57,NO,EXSCI,0,Varsity,AMIT,M Indoor Track,,SO,3.467,NO,EXSCI,1,Varsity,AMIT,M Indoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,9/25/2003,21/FAL,NO,Left,1,NO,YES,FR,21-22,NE,,EXSCI,9/1/2021,6/1/2023,1.75,1,In State,0,0,1,,0,0,0,0,0,3.467,1
299175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,0,,,,,FR,2.74,YES,THE,0,,,,,FR,2.265,YES,THE,0,,,,,SO,2.194,YES,THE,0,,,,,SO,2.311,YES,THE,0,,,,,JR,2.398,YES,THE,0,,,,,JR,2.43,YES,THE,0,,,,,SR,2.513,YES,THE,0,,,,NHS,WH,,,M,8/25/2003,21/FAL,NO,Returns,0,NO,NO,FR,21-22,NE,,THE,,,,0,In State,0,0,0,0,0,0,0,0,0,2.513,0
302382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,0,,,,,SO,4,YES,MUS,0,,,,,SO,3.971,YES,MUS,0,,,,,JR,3.981,YES,MUS,0,,,,,SR,3.917,YES,MUS,0,,,,,SR,3.905,YES,MUS,0,,,,,SR,3.877,YES,MUS,0,,,,,SR,3.896,YES,MUS,1,,,,NHS,WH,,,F,4/14/2003,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,MUS,,,,0,In State,0,0,0,0,0,0,1,0,0,3.896,0
306312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMIT,M Indoor Track,,FR,3.48,NO,ACC,0,Member,AMIT,M Indoor Track,,SO,3.434,NO,ACC,0,Member,AMIT,M Indoor Track,,SO,3.423,NO,ACC,0,Member,AMIT,M Indoor Track,,JR,3.459,NO,ACC,0,Member,AMIT,M Indoor Track,,JR,3.477,NO,ACC,0,Member,AMIT,M Indoor Track,,SR,3.472,NO,ACC,0,Member,AMIT,M Indoor Track,,SR,3.475,NO,ACC,1,Member,AMIT,M Indoor Track,NHS,WH,,,M,1/24/2003,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,ACC,9/1/2021,,,1,In State,0,0,0,0,0,0,0,0,0,3.475,1
306626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,0,,,,,FR,4,YES,MTHDA,0,,,,,SO,3.944,YES,MTHDA,0,,,,,JR,3.963,YES,MTHDA,0,,,,,JR,3.937,YES,MTHDA,0,,,,,SR,3.949,YES,MTHDA,0,,,,,SR,3.948,YES,MTHDA,0,,,,,SR,3.938,YES,MTHDA,1,,,,NHS,WH,,,F,6/6/2003,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,MTHDA,,,,0,In State,0,0,0,0,0,0,1,0,0,3.938,0
307960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,STDS,Dance Squad,,JR,1.075,NO,BUS,1,Member,STDS,Dance Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,4/7/1999,21/FAL,NO,Left,1,NO,NO,TR,,NE,,BUS,12/1/2021,5/1/2022,0.41,1,In State,,0,,,0,0,1,0,0,1.075,1
311395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,ASBL,Softball,,FR,4,NO,UND,0,Varsity,ASBL,Softball,,SO,4,NO,ENG,0,Varsity,ASBL,Softball,,JR,4,NO,ENG,0,Varsity,ASBL,Softball,,JR,4,NO,ENG,0,Varsity,ASBL,Softball,,SR,4,NO,ENG,0,Varsity,ASBL,Softball,,SR,4,NO,ENG,0,Varsity,ASBL,Softball,,SR,4,NO,ENG,1,Varsity,ASBL,Softball,NHS,WH,,,F,11/3/2002,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,ENG,9/1/2021,,,1,In State,0,0,0,0,0,0,1,0,0,4,1
334773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AVOL,Volleyball,,FR,2.575,NO,PSY,0,Varsity,AVOL,Volleyball,,SO,2.77,NO,PSY,0,Varsity,AVOL,Volleyball,,SO,2.951,NO,PSY,0,Varsity,AVOL,Volleyball,,JR,3.083,NO,PSY,0,Varsity,AVOL,Volleyball,,JR,3.176,NO,PSY,0,Varsity,AVOL,Volleyball,,SR,3.233,NO,PSY,0,Varsity,AVOL,Volleyball,,SR,3.278,NO,PSY,1,Varsity,AVOL,Volleyball,NHS,WH,,,F,5/17/2003,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,PSY,8/1/2021,,,1,In State,0,0,0,0,0,0,1,0,0,3.278,1
400372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,ASBL,Softball,,FR,4,NO,UND,0,Varsity,ASBL,Softball,,SO,4,NO,ELED,0,Varsity,ASBL,Softball,,SO,3.917,NO,ELED,0,Varsity,ASBL,Softball,,JR,3.923,NO,ELED,0,Varsity,ASBL,Softball,,SR,3.939,NO,ELED,0,Varsity,ASBL,Softball,,SR,3.943,NO,ELED,0,Varsity,ASBL,Softball,,SR,3.95,NO,ELED,1,Varsity,ASBL,Softball,NHS,WH,,,F,9/4/2003,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,ELED,9/1/2021,,,1,In State,0,0,0,0,0,0,1,0,0,3.95,1
430375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,HIS,0,,,,,FR,1.193,YES,HIS,0,,,,,FR,1.569,YES,HIS,0,,,,,SO,1.814,YES,HIS,0,,,,,SO,1.825,YES,HIS,0,,,,,SO,1.872,YES,HIS,0,,,,,JR,2.051,YES,HIS,0,,,,,JR,2.076,YES,HIS,0,,,,NHS,BL,WH,,M,8/26/2003,21/FAL,NO,Returns,0,NO,YES,FR,21-22,CO,,HIS,,,,0,Out of State,0,1,0,,0,0,0,0,0,2.076,0
430651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AMIT,M Indoor Track,,SO,2.762,NO,UND,0,Varsity,AMIT,M Indoor Track,,SO,2.252,NO,SCI,0,Varsity,AMIT,M Indoor Track,,JR,2.602,NO,SCI,1,Varsity,AMIT,M Indoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,,,,M,3/10/2002,21/FAL,NO,Left,1,NO,NO,TR,,NE,,SCI,9/1/2021,6/1/2023,1.75,1,In State,0,0,0,,1,1,0,0,0,2.602,1
442492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AWTR,W Outdoor Track,,FR,3.808,NO,UND,0,Varsity,AWTR,W Outdoor Track,,SO,3.788,NO,PSY,0,Varsity,AWTR,W Outdoor Track,,SO,3.782,NO,PSY,0,Varsity,AWTR,W Outdoor Track,,JR,3.761,NO,PSY,0,Varsity,AWTR,W Outdoor Track,,JR,3.805,NO,PSY,0,Varsity,AWTR,W Outdoor Track,,SR,3.804,NO,PSY,0,Varsity,AWTR,W Outdoor Track,,SR,3.801,NO,PSY,1,Varsity,AWTR,W Outdoor Track,NHS,WH,,,F,4/11/2003,21/FAL,NO,Graduated,0,NO,YES,FR,21-22,NE,YES,PSY,9/1/2021,,,1,In State,0,0,0,0,0,0,1,0,0,3.801,1
442501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ABSA,Baseball,,SO,3.86,NO,SSI,0,Member,ABSA,Baseball,,SO,3.87,NO,SSI,0,Member,ABSA,Baseball,,JR,3.9,NO,SSI,0,Member,ABSA,Baseball,,JR,3.84,NO,SSI,0,Member,ABSA,Baseball,,SR,3.858,NO,SSI,0,Member,ABSA,Baseball,,SR,3.88,NO,SSI,0,Member,ABSA,Baseball,,SR,3.895,NO,SSI,1,Member,ABSA,Baseball,NHS,WH,,,M,6/18/2002,21/FAL,NO,Graduated,0,NO,NO,FR,21-22,NE,YES,SSI,9/1/2021,6/1/2023,1.75,1,In State,0,0,0,0,0,0,0,0,0,3.895,1
442506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,,,,,FR,1.8,NO,BIO,0,,,,,FR,1.948,NO,BIO,0,,,,,SO,2.11,NO,BIO,0,,,,,SO,1.846,NO,LAS,0,,,,,SO,2.073,NO,LAS,0,,,,,JR,2.22,NO,LAS,0,,,,,JR,2.115,NO,LAS,0,,,,HIS,,,,F,6/4/2003,21/FAL,NO,Returns,0,NO,YES,FR,21-22,CA,,LAS,,,,0,Out of State,0,1,0,,1,1,1,0,0,2.115,0
